1/1 feasible solution given by solution candidate storage, new primal bound 6.210000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 451 variables (420 bin, 0 int, 31 cont) and 540 constraints
    540 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.0s|  2800 |  1161 |  9588 |   3.4 |  5767k |  61 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.1s|  2900 |  1191 |  9930 |   3.4 |  5767k |  61 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.1s|  3000 |  1221 | 10256 |   3.4 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.1s|  3100 |  1253 | 10557 |   3.4 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.2s|  3200 |  1281 | 10864 |   3.3 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.2s|  3300 |  1313 | 11170 |   3.3 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.2s|  3400 |  1337 | 11476 |   3.3 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.3s|  3500 |  1367 | 11749 |   3.3 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.3s|  3600 |  1403 | 12060 |   3.3 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.3s|  3700 |  1439 | 12365 |   3.3 |  5767k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.4s|  3800 |  1467 | 12706 |   3.3 |  6158k |  63 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.4s|  3900 |  1497 | 12965 |   3.3 |  6158k |  75 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.4s|  4000 |  1531 | 13271 |   3.3 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.5s|  4100 |  1565 | 13515 |   3.3 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.5s|  4200 |  1587 | 13778 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.5s|  4300 |  1609 | 14062 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.6s|  4400 |  1631 | 14351 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.6s|  4500 |  1655 | 14618 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.6s|  4600 |  1679 | 14831 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.7s|  4700 |  1713 | 15140 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.7s|  4800 |  1733 | 15395 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.7s|  4900 |  1763 | 15679 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.8s|  5000 |  1787 | 16047 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.8s|  5100 |  1807 | 16343 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.8s|  5200 |  1829 | 16640 |   3.2 |  6158k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.9s|  5300 |  1857 | 16888 |   3.2 |  6224k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.9s|  5400 |  1871 | 17135 |   3.1 |  6224k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  1.9s|  5500 |  1901 | 17430 |   3.1 |  6353k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.0s|  5600 |  1923 | 17718 |   3.1 |  6353k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.0s|  5700 |  1949 | 17996 |   3.1 |  6353k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.0s|  5800 |  1967 | 18282 |   3.1 |  6597k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  2.1s|  5900 |  1993 | 18581 |   3.1 |  6597k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.1s|  6000 |  2013 | 18839 |   3.1 |  6597k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.1s|  6100 |  2037 | 19195 |   3.1 |  6597k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.2s|  6200 |  2065 | 19424 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.2s|  6300 |  2089 | 19669 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.2s|  6400 |  2109 | 19927 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.3s|  6500 |  2131 | 20174 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.3s|  6600 |  2151 | 20436 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.3s|  6700 |  2167 | 20694 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.4s|  6800 |  2181 | 20994 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.4s|  6900 |  2201 | 21249 |   3.1 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
  2.4s|  7000 |  2231 | 21493 |   3.0 |  7089k |  78 | 451 | 540 | 540 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.31%
