1/1 feasible solution given by solution candidate storage, new primal bound 7.810000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 346 variables (210 bin, 0 int, 136 cont) and 1905 constraints
   1905 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.0s|  1200 |  1031 | 12249 |   9.9 |  8341k |  87 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  1.1s|  1300 |  1113 | 13212 |   9.9 |  8833k |  87 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.1s|  1400 |  1193 | 14054 |   9.8 |  8833k | 113 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  1.2s|  1500 |  1277 | 14720 |   9.6 |  8898k | 113 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  1.3s|  1600 |  1369 | 15625 |   9.5 |  9143k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  1.5s|  1700 |  1463 | 21133 |  12.2 |  9267k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  1.8s|  1800 |  1555 | 31265 |  17.2 |  9267k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  2.1s|  1900 |  1645 | 42716 |  22.3 |  9396k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  2.4s|  2000 |  1733 | 53754 |  26.7 |  9396k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  2.7s|  2100 |  1827 | 64107 |  30.4 |  9659k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  2.9s|  2200 |  1913 | 73125 |  33.1 |  9724k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  3.2s|  2300 |  2005 | 83235 |  36.0 |  9724k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  3.5s|  2400 |  2091 | 95074 |  39.5 |  9724k | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  3.8s|  2500 |  2177 |103365 |  41.2 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  4.0s|  2600 |  2269 |111678 |  42.8 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  4.3s|  2700 |  2357 |121349 |  44.8 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  4.5s|  2800 |  2453 |128960 |  45.9 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  4.7s|  2900 |  2549 |133206 |  45.8 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  4.9s|  3000 |  2639 |141020 |  46.9 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  5.1s|  3100 |  2733 |147041 |  47.3 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  5.3s|  3200 |  2831 |153099 |  47.7 |    10M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  5.5s|  3300 |  2921 |160546 |  48.6 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  5.7s|  3400 |  3011 |167186 |  49.1 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  5.9s|  3500 |  3107 |171860 |  49.0 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.1s|  3600 |  3171 |177758 |  49.3 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.1s|  3700 |  3257 |179069 |  48.3 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.2s|  3800 |  3347 |179944 |  47.3 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.3s|  3900 |  3429 |180847 |  46.3 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.4s|  4000 |  3497 |181834 |  45.4 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.5s|  4100 |  3579 |183082 |  44.6 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.5s|  4200 |  3663 |184152 |  43.8 |    11M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.6s|  4300 |  3751 |185135 |  43.0 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  6.7s|  4400 |  3835 |186187 |  42.2 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.8s|  4500 |  3917 |187011 |  41.5 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.8s|  4600 |  3993 |187869 |  40.8 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  6.9s|  4700 |  4073 |188800 |  40.1 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.0s|  4800 |  4169 |189691 |  39.5 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.1s|  4900 |  4261 |190687 |  38.8 |    12M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.1s|  5000 |  4355 |191624 |  38.3 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.2s|  5100 |  4443 |192615 |  37.7 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.3s|  5200 |  4537 |193407 |  37.1 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.4s|  5300 |  4629 |198660 |  37.4 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.7s|  5400 |  4709 |206211 |  38.1 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  7.9s|  5500 |  4793 |213303 |  38.7 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  8.1s|  5600 |  4877 |220679 |  39.3 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  8.3s|  5700 |  4967 |226807 |  39.7 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  8.5s|  5800 |  5049 |233103 |  40.1 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  8.7s|  5900 |  5141 |239522 |  40.5 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  8.9s|  6000 |  5221 |247281 |  41.2 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  9.1s|  6100 |  5287 |255253 |  41.8 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  9.4s|  6200 |  5365 |263593 |  42.5 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  9.6s|  6300 |  5437 |269839 |  42.8 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  9.8s|  6400 |  5505 |277757 |  43.3 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 10.2s|  6500 |  5571 |293378 |  45.1 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 10.4s|  6600 |  5649 |300642 |  45.5 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 10.7s|  6700 |  5727 |309476 |  46.1 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 11.0s|  6800 |  5789 |320114 |  47.0 |    13M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 11.2s|  6900 |  5869 |325592 |  47.1 |    14M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 11.4s|  7000 |  5945 |331360 |  47.3 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 11.6s|  7100 |  6019 |337733 |  47.5 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 11.8s|  7200 |  6099 |346243 |  48.0 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 12.0s|  7300 |  6171 |350886 |  48.0 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 12.3s|  7400 |  6249 |362844 |  49.0 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 12.6s|  7500 |  6325 |371437 |  49.5 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 12.8s|  7600 |  6389 |379108 |  49.8 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 13.0s|  7700 |  6459 |385288 |  50.0 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 13.2s|  7800 |  6513 |391409 |  50.1 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 13.5s|  7900 |  6587 |399288 |  50.5 |    15M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 13.7s|  8000 |  6661 |405430 |  50.6 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 14.0s|  8100 |  6733 |415660 |  51.3 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 14.2s|  8200 |  6805 |422967 |  51.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 14.4s|  8300 |  6883 |431202 |  51.9 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 14.7s|  8400 |  6973 |441903 |  52.6 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 15.0s|  8500 |  7035 |451956 |  53.1 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 15.3s|  8600 |  7115 |460044 |  53.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 15.5s|  8700 |  7187 |466047 |  53.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 15.7s|  8800 |  7259 |473160 |  53.7 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 16.0s|  8900 |  7327 |485541 |  54.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 16.4s|  9000 |  7387 |498503 |  55.4 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 16.7s|  9100 |  7449 |509415 |  55.9 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 17.0s|  9200 |  7501 |519975 |  56.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 17.3s|  9300 |  7563 |530701 |  57.0 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 17.7s|  9400 |  7627 |543657 |  57.8 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 18.0s|  9500 |  7705 |554743 |  58.4 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 18.3s|  9600 |  7779 |562325 |  58.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 18.6s|  9700 |  7845 |572951 |  59.0 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 18.8s|  9800 |  7919 |580746 |  59.2 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 19.1s|  9900 |  8001 |591529 |  59.7 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 19.3s| 10000 |  8081 |596106 |  59.6 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 19.4s| 10100 |  8161 |600931 |  59.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 19.7s| 10200 |  8237 |611249 |  59.9 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.0s| 10300 |  8327 |621559 |  60.3 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 20.2s| 10400 |  8415 |624693 |  60.0 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.3s| 10500 |  8505 |625290 |  59.5 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.3s| 10600 |  8567 |626251 |  59.1 |    16M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.4s| 10700 |  8645 |626942 |  58.6 |    17M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.5s| 10800 |  8703 |628104 |  58.1 |    17M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.5s| 10900 |  8779 |629356 |  57.7 |    17M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.6s| 11000 |  8853 |630342 |  57.3 |    17M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.7s| 11100 |  8937 |631142 |  56.8 |    17M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.8s| 11200 |  9017 |631979 |  56.4 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.8s| 11300 |  9089 |632847 |  56.0 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 20.9s| 11400 |  9169 |633959 |  55.6 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.0s| 11500 |  9231 |634970 |  55.2 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.1s| 11600 |  9303 |636196 |  54.8 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.1s| 11700 |  9367 |637189 |  54.4 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.2s| 11800 |  9443 |638153 |  54.1 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 21.3s| 11900 |  9515 |639391 |  53.7 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.4s| 12000 |  9591 |640398 |  53.3 |    18M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.4s| 12100 |  9657 |641215 |  53.0 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.5s| 12200 |  9747 |642114 |  52.6 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.6s| 12300 |  9815 |643059 |  52.3 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.6s| 12400 |  9893 |644003 |  51.9 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.7s| 12500 |  9963 |644952 |  51.6 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.8s| 12600 | 10025 |645876 |  51.2 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.9s| 12700 | 10101 |646794 |  50.9 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 21.9s| 12800 | 10195 |647908 |  50.6 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 22.1s| 12900 | 10265 |654369 |  50.7 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 22.4s| 13000 | 10351 |664352 |  51.1 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 22.7s| 13100 | 10409 |675489 |  51.5 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 23.0s| 13200 | 10469 |686500 |  52.0 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 23.2s| 13300 | 10549 |692225 |  52.0 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 23.5s| 13400 | 10617 |702101 |  52.4 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 23.7s| 13500 | 10703 |709730 |  52.5 |    19M | 114 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
