1/1 feasible solution given by solution candidate storage, new primal bound 9.920000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 651 variables (600 bin, 0 int, 51 cont) and 3625 constraints
   3625 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.8s|  1400 |  1245 | 15269 |  10.7 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  1.9s|  1500 |  1333 | 16259 |  10.7 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.1s|  1600 |  1423 | 17958 |  11.1 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.2s|  1700 |  1509 | 19479 |  11.3 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.3s|  1800 |  1595 | 21615 |  11.9 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.4s|  1900 |  1669 | 22379 |  11.7 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.6s|  2000 |  1755 | 23976 |  11.9 |    15M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.7s|  2100 |  1827 | 25469 |  12.0 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.8s|  2200 |  1909 | 26621 |  12.0 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.9s|  2300 |  1999 | 27348 |  11.8 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.0s|  2400 |  2091 | 30838 |  12.8 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.1s|  2500 |  2171 | 31988 |  12.7 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.4s|  2600 |  2271 | 39938 |  15.3 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.6s|  2700 |  2367 | 44377 |  16.4 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.8s|  2800 |  2455 | 46257 |  16.4 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  3.9s|  2900 |  2543 | 48045 |  16.5 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.0s|  3000 |  2629 | 49937 |  16.6 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.1s|  3100 |  2717 | 50993 |  16.4 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.2s|  3200 |  2791 | 52096 |  16.2 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.3s|  3300 |  2875 | 53645 |  16.2 |    17M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.5s|  3400 |  2959 | 57252 |  16.8 |    18M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.6s|  3500 |  3053 | 57770 |  16.4 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.7s|  3600 |  3133 | 59375 |  16.4 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.8s|  3700 |  3223 | 60997 |  16.4 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.9s|  3800 |  3317 | 63255 |  16.6 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.1s|  3900 |  3393 | 65555 |  16.8 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.2s|  4000 |  3471 | 67417 |  16.8 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.3s|  4100 |  3551 | 68526 |  16.7 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.4s|  4200 |  3641 | 71605 |  17.0 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.7s|  4300 |  3739 | 79229 |  18.4 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  5.8s|  4400 |  3817 | 80615 |  18.3 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.9s|  4500 |  3899 | 82380 |  18.3 |    19M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.0s|  4600 |  3993 | 83685 |  18.1 |    20M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.2s|  4700 |  4085 | 85665 |  18.2 |    20M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.3s|  4800 |  4147 | 86991 |  18.1 |    20M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.4s|  4900 |  4229 | 87714 |  17.9 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.5s|  5000 |  4315 | 88948 |  17.7 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.6s|  5100 |  4389 | 90450 |  17.7 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.7s|  5200 |  4463 | 92692 |  17.8 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.8s|  5300 |  4549 | 94868 |  17.9 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  6.9s|  5400 |  4637 | 96247 |  17.8 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  7.1s|  5500 |  4709 | 97933 |  17.8 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  7.2s|  5600 |  4785 | 99840 |  17.8 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  7.3s|  5700 |  4849 |101829 |  17.8 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  7.4s|  5800 |  4929 |103595 |  17.8 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  7.5s|  5900 |  5015 |106215 |  18.0 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  7.7s|  6000 |  5101 |107605 |  17.9 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  7.8s|  6100 |  5183 |111188 |  18.2 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.0s|  6200 |  5277 |114521 |  18.4 |    21M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.1s|  6300 |  5349 |115441 |  18.3 |    22M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.2s|  6400 |  5427 |117841 |  18.4 |    22M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.3s|  6500 |  5509 |118584 |  18.2 |    22M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.5s|  6600 |  5607 |122876 |  18.6 |    22M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.6s|  6700 |  5699 |125592 |  18.7 |    22M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.8s|  6800 |  5793 |129558 |  19.0 |    23M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  8.9s|  6900 |  5879 |131491 |  19.0 |    23M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  9.1s|  7000 |  5959 |132779 |  18.9 |    23M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  9.2s|  7100 |  6055 |136906 |  19.3 |    23M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  9.4s|  7200 |  6137 |138007 |  19.1 |    23M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  9.5s|  7300 |  6225 |140233 |  19.2 |    24M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  9.7s|  7400 |  6307 |143855 |  19.4 |    24M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  9.8s|  7500 |  6397 |145545 |  19.4 |    24M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.0s|  7600 |  6485 |148296 |  19.5 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.1s|  7700 |  6567 |150285 |  19.5 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.2s|  7800 |  6647 |151919 |  19.4 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.4s|  7900 |  6729 |154660 |  19.5 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.5s|  8000 |  6811 |157369 |  19.6 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.7s|  8100 |  6889 |160671 |  19.8 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.8s|  8200 |  6975 |162861 |  19.8 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 10.9s|  8300 |  7055 |164065 |  19.7 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 11.0s|  8400 |  7123 |165254 |  19.6 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 11.2s|  8500 |  7217 |169132 |  19.9 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 11.3s|  8600 |  7309 |170097 |  19.8 |    25M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 11.4s|  8700 |  7401 |171209 |  19.7 |    26M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 11.5s|  8800 |  7489 |175319 |  19.9 |    26M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 11.7s|  8900 |  7585 |177810 |  20.0 |    26M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 11.8s|  9000 |  7673 |180387 |  20.0 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.0s|  9100 |  7769 |183795 |  20.2 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.1s|  9200 |  7853 |185244 |  20.1 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.3s|  9300 |  7947 |188562 |  20.3 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.4s|  9400 |  8037 |191477 |  20.3 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.5s|  9500 |  8121 |192539 |  20.2 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.7s|  9600 |  8211 |196027 |  20.4 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 12.8s|  9700 |  8297 |198781 |  20.5 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 13.0s|  9800 |  8379 |202070 |  20.6 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 13.1s|  9900 |  8471 |204182 |  20.6 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 13.3s| 10000 |  8555 |208317 |  20.8 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 13.5s| 10100 |  8651 |214529 |  21.2 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 13.7s| 10200 |  8741 |218686 |  21.4 |    27M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 13.8s| 10300 |  8825 |220650 |  21.4 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 13.9s| 10400 |  8911 |222589 |  21.4 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.1s| 10500 |  8997 |225266 |  21.4 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.2s| 10600 |  9079 |226232 |  21.3 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.3s| 10700 |  9163 |229185 |  21.4 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.5s| 10800 |  9255 |233420 |  21.6 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.7s| 10900 |  9341 |236853 |  21.7 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.8s| 11000 |  9419 |238889 |  21.7 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 14.9s| 11100 |  9503 |241688 |  21.8 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.1s| 11200 |  9595 |244761 |  21.8 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.2s| 11300 |  9679 |247528 |  21.9 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.3s| 11400 |  9755 |249095 |  21.8 |    28M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.5s| 11500 |  9849 |252945 |  22.0 |    30M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.7s| 11600 |  9945 |256800 |  22.1 |    30M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.8s| 11700 | 10025 |258246 |  22.1 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 15.9s| 11800 | 10103 |260234 |  22.0 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 16.1s| 11900 | 10189 |264453 |  22.2 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 16.2s| 12000 | 10279 |266992 |  22.2 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 16.3s| 12100 | 10369 |268332 |  22.2 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 16.5s| 12200 | 10443 |270876 |  22.2 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 16.6s| 12300 | 10527 |272563 |  22.1 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 16.7s| 12400 | 10615 |275802 |  22.2 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 16.9s| 12500 | 10701 |280496 |  22.4 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 17.1s| 12600 | 10789 |284925 |  22.6 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 17.2s| 12700 | 10865 |287496 |  22.6 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 17.4s| 12800 | 10947 |291415 |  22.7 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 17.6s| 12900 | 11035 |294571 |  22.8 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 17.7s| 13000 | 11123 |297427 |  22.9 |    31M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 17.9s| 13100 | 11207 |299994 |  22.9 |    32M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 18.0s| 13200 | 11289 |302574 |  22.9 |    32M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 18.1s| 13300 | 11367 |304510 |  22.9 |    32M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 18.2s| 13400 | 11455 |305654 |  22.8 |    32M | 354 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
