1/1 feasible solution given by solution candidate storage, new primal bound 6.210000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 451 variables (420 bin, 0 int, 31 cont) and 2010 constraints
   2010 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |   508 |     - |  7077k |   0 | 451 |2010 |2010 |   0 |  0 |   0 |   0 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.2s|     1 |     2 |   637 |     - |  7198k |   0 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.4s|   100 |    95 |  6004 |  55.5 |  7833k |  16 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.37%
  0.5s|   200 |   193 | 10714 |  51.3 |  7992k |  25 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
  0.6s|   300 |   285 | 14330 |  46.2 |  8058k |  40 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
  0.8s|   400 |   375 | 17763 |  43.2 |  8264k |  62 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
  0.9s|   500 |   463 | 22640 |  44.4 |  8375k |  83 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
  1.0s|   600 |   555 | 25395 |  41.5 |  8440k |  92 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
  1.1s|   700 |   639 | 28551 |  40.1 |  8730k |  92 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
  1.3s|   800 |   719 | 33171 |  40.9 |  8730k |  92 | 451 |2010 |2010 |   0 |  0 |   0 |  40 | 3.200000e+01 | 6.210000e+01 |  94.06%|   0.38%
