1/1 feasible solution given by solution candidate storage, new primal bound 7.700000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 346 variables (210 bin, 0 int, 136 cont) and 1905 constraints
   1905 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |   348 |     - |  6913k |   0 | 346 |1905 |1905 |   0 |  0 |   0 |   0 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.1s|     1 |     2 |   361 |     - |  7021k |   0 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.2s|   100 |    93 |  1003 |   6.6 |  7179k |  95 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.2s|   200 |   173 |  1636 |   6.5 |  7319k | 108 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.3s|   300 |   243 |  3847 |  11.7 |  7450k | 108 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.7s|   400 |   321 | 16885 |  41.4 |  7716k | 108 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.0s|   500 |   405 | 29183 |  57.8 |  7747k | 108 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.4s|   600 |   485 | 40874 |  67.7 |  7747k | 108 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.7s|   700 |   563 | 53318 |  75.8 |  8025k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  2.0s|   800 |   637 | 62009 |  77.2 |  8148k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  2.2s|   900 |   729 | 70891 |  78.5 |  8210k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  2.5s|  1000 |   821 | 80156 |  79.9 |  8341k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  2.7s|  1100 |   915 | 87075 |  78.9 |  8341k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  3.0s|  1200 |  1015 |102779 |  85.4 |  8341k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  3.1s|  1300 |  1113 |107966 |  82.8 |  8833k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  3.3s|  1400 |  1207 |114357 |  81.5 |  8833k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  3.4s|  1500 |  1303 |117647 |  78.3 |  8898k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  3.6s|  1600 |  1399 |121930 |  76.0 |  9143k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  3.7s|  1700 |  1497 |125327 |  73.6 |  9267k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  3.9s|  1800 |  1587 |129641 |  71.9 |  9396k | 109 | 346 |1905 |1905 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
