1/1 feasible solution given by solution candidate storage, new primal bound 9.920000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1251 variables (1200 bin, 0 int, 51 cont) and 3925 constraints
   3925 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |  1251 |     - |    13M |   0 |1251 |3925 |3925 |   0 |  0 |   0 |   0 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  0.2s|     1 |     2 |  1685 |     - |    14M |   0 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  0.4s|   100 |    97 |  3844 |  26.2 |    14M |  45 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  0.6s|   200 |   183 |  5683 |  22.3 |    14M |  69 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  0.7s|   300 |   251 |  9044 |  26.1 |    14M |  83 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  1.0s|   400 |   321 | 14394 |  32.9 |    15M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  1.2s|   500 |   401 | 20702 |  39.0 |    15M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  1.7s|   600 |   473 | 34643 |  55.7 |    15M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  2.3s|   700 |   565 | 54316 |  75.9 |    15M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.0s|   800 |   659 | 73483 |  90.4 |    15M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  3.4s|   900 |   753 | 85316 |  93.5 |    16M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.0s|  1000 |   851 |104628 | 103.5 |    16M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.6s|  1100 |   941 |120648 | 108.6 |    16M |  87 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  4.8s|  1200 |  1035 |125276 | 103.4 |    16M |  88 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
  5.1s|  1300 |  1123 |132176 | 100.8 |    16M |  88 |1251 |3925 |3925 |   0 |  0 |   0 |  20 | 4.300000e+01 | 9.920000e+01 | 130.70%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
