1/1 feasible solution given by solution candidate storage, new primal bound 7.810000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 241 variables (210 bin, 0 int, 31 cont) and 1275 constraints
   1275 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |   128 |     - |  4542k |   0 | 241 |1275 |1275 |   0 |  0 |   0 |   0 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.0s|     1 |     2 |   133 |     - |  4601k |   0 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.1s|   100 |   101 |   714 |   5.9 |  4724k |  35 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.1s|   200 |   201 |  1313 |   6.0 |  4791k |  43 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.2s|   300 |   301 |  1930 |   6.0 |  5282k |  43 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.2s|   400 |   401 |  2494 |   5.9 |  5557k |  43 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.2s|   500 |   501 |  3027 |   5.8 |  5557k |  45 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.3s|   600 |   601 |  3673 |   5.9 |  5557k |  45 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.3s|   700 |   701 |  4286 |   5.9 |  5720k |  45 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.4s|   800 |   801 |  5139 |   6.3 |  5900k |  71 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.4s|   900 |   901 |  5707 |   6.2 |  5900k |  71 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.5s|  1000 |  1001 |  6270 |   6.1 |  5933k |  71 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.5s|  1100 |  1101 |  6978 |   6.2 |  5933k |  71 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.6s|  1200 |  1201 |  7677 |   6.3 |  5933k |  71 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.6s|  1300 |  1301 |  8203 |   6.2 |  5997k |  71 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.7s|  1400 |  1401 |  8824 |   6.2 |  6260k |  73 | 241 |1275 |1275 |   0 |  0 |   0 |  14 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
