1/1 feasible solution given by solution candidate storage, new primal bound 9.790000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1251 variables (1200 bin, 0 int, 51 cont) and 3925 constraints
   3925 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  6.1s|  2900 |  1365 | 87574 |  29.8 |    17M | 134 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  6.4s|  3000 |  1405 | 93015 |  30.6 |    17M | 134 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  6.6s|  3100 |  1423 | 98826 |  31.5 |    17M | 134 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  6.9s|  3200 |  1449 |104773 |  32.4 |    17M | 134 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  7.1s|  3300 |  1483 |107202 |  32.1 |    17M | 148 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  7.4s|  3400 |  1519 |114458 |  33.3 |    17M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  7.6s|  3500 |  1549 |119718 |  33.9 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  7.9s|  3600 |  1583 |125594 |  34.5 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  8.3s|  3700 |  1625 |132491 |  35.5 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  8.5s|  3800 |  1643 |134891 |  35.2 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  8.6s|  3900 |  1657 |136975 |  34.8 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  8.8s|  4000 |  1689 |138867 |  34.4 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  9.1s|  4100 |  1731 |145544 |  35.2 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  9.4s|  4200 |  1755 |151313 |  35.7 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  9.6s|  4300 |  1769 |154216 |  35.6 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  9.7s|  4400 |  1813 |156246 |  35.2 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
  9.9s|  4500 |  1845 |158337 |  34.9 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 10.1s|  4600 |  1909 |160565 |  34.6 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 10.3s|  4700 |  1965 |163079 |  34.4 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 10.5s|  4800 |  2043 |165494 |  34.2 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 10.8s|  4900 |  2125 |174884 |  35.4 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 11.1s|  5000 |  2193 |181580 |  36.1 |    18M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 11.4s|  5100 |  2263 |188743 |  36.8 |    19M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 11.7s|  5200 |  2329 |193333 |  36.9 |    19M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 11.9s|  5300 |  2391 |196436 |  36.8 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.0s|  5400 |  2451 |198828 |  36.6 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.2s|  5500 |  2495 |201783 |  36.5 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.4s|  5600 |  2549 |204600 |  36.3 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.6s|  5700 |  2595 |206926 |  36.1 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.7s|  5800 |  2655 |207970 |  35.6 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 12.8s|  5900 |  2717 |209658 |  35.3 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.0s|  6000 |  2785 |210574 |  34.9 |    21M | 161 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.1s|  6100 |  2831 |211483 |  34.5 |    21M | 171 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.2s|  6200 |  2873 |212943 |  34.1 |    21M | 171 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.4s|  6300 |  2921 |213742 |  33.7 |    21M | 171 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.5s|  6400 |  2953 |215317 |  33.5 |    21M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.7s|  6500 |  2977 |216740 |  33.2 |    21M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.8s|  6600 |  2997 |217683 |  32.8 |    21M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.0s|  6700 |  3037 |219156 |  32.5 |    21M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.1s|  6800 |  3081 |220347 |  32.2 |    21M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.3s|  6900 |  3099 |221628 |  31.9 |    21M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.5s|  7000 |  3123 |223429 |  31.7 |    22M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.6s|  7100 |  3183 |224383 |  31.4 |    22M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.8s|  7200 |  3199 |226813 |  31.3 |    22M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.9s|  7300 |  3227 |228145 |  31.1 |    22M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 15.1s|  7400 |  3263 |229252 |  30.8 |    22M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.2s|  7500 |  3299 |230763 |  30.6 |    22M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.4s|  7600 |  3347 |232165 |  30.4 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.6s|  7700 |  3399 |234139 |  30.2 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.7s|  7800 |  3461 |235433 |  30.0 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.9s|  7900 |  3517 |237056 |  29.9 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.1s|  8000 |  3577 |239012 |  29.7 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.2s|  8100 |  3635 |241540 |  29.7 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.4s|  8200 |  3695 |244832 |  29.7 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.6s|  8300 |  3751 |247990 |  29.7 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.9s|  8400 |  3817 |253338 |  30.0 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 17.0s|  8500 |  3851 |256093 |  30.0 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 17.3s|  8600 |  3887 |260526 |  30.2 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 17.5s|  8700 |  3925 |265377 |  30.4 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 17.8s|  8800 |  3977 |272125 |  30.8 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 17.9s|  8900 |  4017 |274297 |  30.7 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 18.1s|  9000 |  4071 |277757 |  30.7 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 18.3s|  9100 |  4123 |279706 |  30.6 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 18.5s|  9200 |  4161 |282554 |  30.6 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 18.6s|  9300 |  4197 |285079 |  30.5 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 18.8s|  9400 |  4231 |287931 |  30.5 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 19.0s|  9500 |  4259 |289321 |  30.3 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 19.2s|  9600 |  4289 |291193 |  30.2 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 19.3s|  9700 |  4327 |293467 |  30.1 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 19.5s|  9800 |  4373 |296458 |  30.1 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 19.8s|  9900 |  4419 |301156 |  30.3 |    23M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 19.9s| 10000 |  4469 |302585 |  30.1 |    24M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 20.1s| 10100 |  4525 |304133 |  30.0 |    24M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
