1/1 feasible solution given by solution candidate storage, new primal bound 6.210000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 241 variables (210 bin, 0 int, 31 cont) and 1275 constraints
   1275 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |   116 |     - |  4542k |   0 | 241 |1275 |1275 |   0 |  0 |   0 |   0 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.0s|     1 |     2 |   119 |     - |  4617k |   0 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.1s|   100 |    97 |   786 |   6.8 |  4754k |  98 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.2s|   200 |   193 |  2174 |  10.3 |  4865k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.2s|   300 |   289 |  3381 |  10.9 |  5357k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.3s|   400 |   385 |  4327 |  10.6 |  5484k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.3s|   500 |   483 |  5401 |  10.6 |  5615k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.4s|   600 |   575 |  7299 |  12.0 |  5647k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.4s|   700 |   673 |  8367 |  11.8 |  5647k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.5s|   800 |   765 |  9954 |  12.3 |  5901k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.6s|   900 |   863 | 11103 |  12.2 |  5901k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.6s|  1000 |   957 | 12535 |  12.4 |  5934k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.7s|  1100 |  1053 | 13624 |  12.3 |  5934k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.7s|  1200 |  1141 | 14768 |  12.2 |  5934k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.8s|  1300 |  1241 | 16095 |  12.3 |  5934k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.9s|  1400 |  1333 | 17355 |  12.3 |  5999k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  0.9s|  1500 |  1417 | 18435 |  12.2 |  6390k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.0s|  1600 |  1515 | 19936 |  12.4 |  6636k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.0s|  1700 |  1609 | 21604 |  12.6 |  6636k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.1s|  1800 |  1703 | 23816 |  13.2 |  6636k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.2s|  1900 |  1803 | 24875 |  13.0 |  6636k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.2s|  2000 |  1899 | 26088 |  13.0 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.3s|  2100 |  1995 | 27359 |  13.0 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.4s|  2200 |  2091 | 28865 |  13.1 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.4s|  2300 |  2187 | 31082 |  13.5 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.5s|  2400 |  2281 | 32727 |  13.6 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.6s|  2500 |  2369 | 33614 |  13.4 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.6s|  2600 |  2465 | 35349 |  13.6 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.7s|  2700 |  2547 | 36552 |  13.5 |  7685k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.7s|  2800 |  2631 | 37669 |  13.4 |  7814k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.8s|  2900 |  2729 | 39880 |  13.7 |  7814k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  1.9s|  3000 |  2827 | 43658 |  14.5 |  8338k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  2.0s|  3100 |  2917 | 45806 |  14.7 |  8338k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  2.0s|  3200 |  3003 | 47322 |  14.8 |  8338k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  2.1s|  3300 |  3093 | 48956 |  14.8 |  8830k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  2.2s|  3400 |  3187 | 50389 |  14.8 |  8830k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  2.2s|  3500 |  3273 | 51970 |  14.8 |  8830k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
  2.3s|  3600 |  3363 | 53382 |  14.8 |  8830k | 107 | 241 |1275 |1275 |   0 |  0 |   0 |  37 | 3.200000e+01 | 6.210000e+01 |  94.06%| unknown
