1/1 feasible solution given by solution candidate storage, new primal bound 7.810000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 451 variables (420 bin, 0 int, 31 cont) and 2010 constraints
   2010 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  2.8s|  2700 |  1653 | 76333 |  28.1 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.0s|  2800 |  1719 | 79753 |  28.3 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  3.1s|  2900 |  1809 | 83115 |  28.5 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.2s|  3000 |  1867 | 85523 |  28.4 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.3s|  3100 |  1923 | 87446 |  28.1 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.3s|  3200 |  1959 | 88902 |  27.7 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.4s|  3300 |  2017 | 90276 |  27.2 |    10M |  95 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.5s|  3400 |  2077 | 91596 |  26.8 |    10M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.6s|  3500 |  2123 | 93723 |  26.7 |    10M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.7s|  3600 |  2173 | 95464 |  26.4 |    10M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.8s|  3700 |  2241 | 99430 |  26.8 |    10M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  3.9s|  3800 |  2301 |102130 |  26.8 |    11M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.0s|  3900 |  2361 |104434 |  26.7 |    11M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.1s|  4000 |  2419 |107538 |  26.8 |    11M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.2s|  4100 |  2461 |109855 |  26.7 |    11M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.3s|  4200 |  2513 |111619 |  26.5 |    11M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.4s|  4300 |  2557 |113446 |  26.3 |    11M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  4.5s|  4400 |  2635 |116569 |  26.4 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.6s|  4500 |  2701 |119804 |  26.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.7s|  4600 |  2737 |122597 |  26.6 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.8s|  4700 |  2765 |124591 |  26.4 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  4.9s|  4800 |  2811 |125855 |  26.1 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.0s|  4900 |  2877 |127649 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.1s|  5000 |  2939 |130191 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.2s|  5100 |  2987 |132691 |  25.9 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.3s|  5200 |  3045 |135405 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.4s|  5300 |  3111 |138183 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.5s|  5400 |  3171 |140625 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.5s|  5500 |  3241 |143223 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.6s|  5600 |  3311 |145911 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.7s|  5700 |  3359 |148847 |  26.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  5.8s|  5800 |  3395 |150465 |  25.9 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  5.9s|  5900 |  3437 |152150 |  25.7 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.0s|  6000 |  3495 |153992 |  25.6 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.1s|  6100 |  3567 |156537 |  25.6 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.2s|  6200 |  3615 |158365 |  25.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.3s|  6300 |  3663 |161228 |  25.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.3s|  6400 |  3709 |162457 |  25.3 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.4s|  6500 |  3745 |164145 |  25.2 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.5s|  6600 |  3799 |165795 |  25.1 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.6s|  6700 |  3845 |167649 |  25.0 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.6s|  6800 |  3879 |169441 |  24.9 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.7s|  6900 |  3923 |171494 |  24.8 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.8s|  7000 |  3979 |173916 |  24.8 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  6.9s|  7100 |  4021 |176334 |  24.8 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.0s|  7200 |  4067 |177728 |  24.6 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.1s|  7300 |  4119 |179576 |  24.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  7.2s|  7400 |  4173 |181638 |  24.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.3s|  7500 |  4233 |184908 |  24.6 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.4s|  7600 |  4279 |186891 |  24.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.4s|  7700 |  4325 |188690 |  24.5 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.5s|  7800 |  4355 |190453 |  24.4 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.6s|  7900 |  4423 |193267 |  24.4 |    12M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.7s|  8000 |  4481 |195925 |  24.4 |    13M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.8s|  8100 |  4539 |198015 |  24.4 |    14M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  7.9s|  8200 |  4603 |200323 |  24.4 |    14M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.0s|  8300 |  4645 |201702 |  24.3 |    14M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.1s|  8400 |  4691 |203379 |  24.2 |    15M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.1s|  8500 |  4745 |205275 |  24.1 |    15M | 104 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.2s|  8600 |  4807 |207196 |  24.0 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.3s|  8700 |  4851 |208244 |  23.9 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.4s|  8800 |  4895 |209613 |  23.8 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  8.5s|  8900 |  4953 |211335 |  23.7 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.5s|  9000 |  5007 |212979 |  23.6 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.6s|  9100 |  5073 |214602 |  23.5 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.7s|  9200 |  5129 |216098 |  23.4 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.8s|  9300 |  5171 |219125 |  23.5 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  8.9s|  9400 |  5215 |222263 |  23.6 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.0s|  9500 |  5265 |225086 |  23.6 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.1s|  9600 |  5323 |227261 |  23.6 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.2s|  9700 |  5371 |230537 |  23.7 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.3s|  9800 |  5415 |232191 |  23.6 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.4s|  9900 |  5465 |234092 |  23.6 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.5s| 10000 |  5521 |235355 |  23.5 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.5s| 10100 |  5575 |237478 |  23.5 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.6s| 10200 |  5631 |239039 |  23.4 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.7s| 10300 |  5683 |240170 |  23.3 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  9.8s| 10400 |  5715 |241285 |  23.2 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.9s| 10500 |  5755 |242728 |  23.1 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  9.9s| 10600 |  5795 |244446 |  23.0 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.0s| 10700 |  5855 |246833 |  23.0 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.1s| 10800 |  5911 |248506 |  23.0 |    15M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.2s| 10900 |  5969 |250073 |  22.9 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.3s| 11000 |  6013 |251127 |  22.8 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.4s| 11100 |  6061 |252495 |  22.7 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.4s| 11200 |  6115 |254205 |  22.7 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.5s| 11300 |  6171 |256043 |  22.6 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.6s| 11400 |  6225 |257735 |  22.6 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.7s| 11500 |  6271 |260178 |  22.6 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.8s| 11600 |  6297 |262211 |  22.6 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 10.9s| 11700 |  6351 |264010 |  22.5 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.0s| 11800 |  6395 |265819 |  22.5 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 11.0s| 11900 |  6437 |267485 |  22.4 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.1s| 12000 |  6487 |269538 |  22.4 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.2s| 12100 |  6549 |271737 |  22.4 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.3s| 12200 |  6605 |273947 |  22.4 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.4s| 12300 |  6661 |275547 |  22.4 |    16M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.5s| 12400 |  6715 |277636 |  22.4 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.6s| 12500 |  6771 |279385 |  22.3 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.6s| 12600 |  6825 |280880 |  22.3 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.7s| 12700 |  6887 |282589 |  22.2 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.8s| 12800 |  6951 |284896 |  22.2 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 11.9s| 12900 |  7011 |287788 |  22.3 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 12.0s| 13000 |  7049 |289035 |  22.2 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 12.1s| 13100 |  7105 |291240 |  22.2 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 12.2s| 13200 |  7167 |293421 |  22.2 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 12.3s| 13300 |  7231 |295569 |  22.2 |    17M | 111 | 451 |2010 |2010 |   0 |  0 |   0 |  19 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
