1/1 feasible solution given by solution candidate storage, new primal bound 7.810000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 451 variables (420 bin, 0 int, 31 cont) and 1380 constraints
   1380 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.7s|  1000 |   609 |  9609 |   9.2 |  7082k |  67 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.7s|  1100 |   661 | 10001 |   8.7 |  7205k |  67 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%| unknown
  0.8s|  1200 |   703 | 10611 |   8.5 |  7205k |  67 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  0.8s|  1300 |   757 | 11127 |   8.2 |  7205k |  70 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.9s|  1400 |   817 | 11758 |   8.1 |  7205k |  75 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  0.9s|  1500 |   877 | 12422 |   8.0 |  7336k |  75 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.0s|  1600 |   931 | 13084 |   7.9 |  7369k |  80 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.1s|  1700 |   995 | 13827 |   7.9 |  7433k |  80 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.1s|  1800 |  1043 | 14458 |   7.8 |  7433k |  80 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.2s|  1900 |  1097 | 14975 |   7.6 |  7433k |  80 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.2s|  2000 |  1137 | 15588 |   7.6 |  7433k |  80 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.3s|  2100 |  1177 | 16259 |   7.5 |  7794k |  80 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.3s|  2200 |  1223 | 16817 |   7.4 |  7794k |  81 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.4s|  2300 |  1255 | 17550 |   7.4 |  7794k |  81 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.4s|  2400 |  1289 | 18253 |   7.4 |  8040k |  81 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.5s|  2500 |  1327 | 19042 |   7.4 |  8040k |  81 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.5s|  2600 |  1389 | 19826 |   7.5 |  8040k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.6s|  2700 |  1435 | 20429 |   7.4 |  8040k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.6s|  2800 |  1485 | 20982 |   7.3 |  8531k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.7s|  2900 |  1533 | 21612 |   7.3 |  8531k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.7s|  3000 |  1581 | 22073 |   7.2 |  8531k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.8s|  3100 |  1625 | 22818 |   7.2 |  8531k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.29%
  1.9s|  3200 |  1687 | 23775 |   7.3 |  8793k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.43%
  1.9s|  3300 |  1763 | 24926 |   7.4 |  8793k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.50%
  2.0s|  3400 |  1827 | 25774 |   7.5 |  8793k |  83 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.0s|  3500 |  1871 | 26267 |   7.4 |  8988k |  85 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.1s|  3600 |  1901 | 26712 |   7.3 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.1s|  3700 |  1943 | 27465 |   7.3 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.2s|  3800 |  1975 | 28212 |   7.3 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.2s|  3900 |  2027 | 29011 |   7.3 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.3s|  4000 |  2061 | 29709 |   7.3 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.3s|  4100 |  2093 | 30522 |   7.3 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.4s|  4200 |  2123 | 31366 |   7.4 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.53%
  2.5s|  4300 |  2169 | 32270 |   7.4 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.87%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  2.5s|  4400 |  2199 | 32917 |   7.4 |  9117k |  90 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.87%
  2.6s|  4500 |  2235 | 33608 |   7.4 |  9117k |  93 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.87%
  2.6s|  4600 |  2279 | 34514 |   7.4 |  9117k |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  2.7s|  4700 |  2313 | 35227 |   7.4 |  9838k |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  2.7s|  4800 |  2373 | 35926 |   7.4 |  9838k |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  2.8s|  4900 |  2419 | 36583 |   7.4 |  9838k |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  2.8s|  5000 |  2459 | 37235 |   7.4 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  2.9s|  5100 |  2493 | 37778 |   7.3 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  2.9s|  5200 |  2519 | 38415 |   7.3 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.0s|  5300 |  2557 | 38878 |   7.3 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.0s|  5400 |  2593 | 39427 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.1s|  5500 |  2643 | 40059 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.1s|  5600 |  2683 | 40684 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.2s|  5700 |  2733 | 41229 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.2s|  5800 |  2793 | 41910 |   7.1 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  3.3s|  5900 |  2845 | 42656 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.4s|  6000 |  2897 | 43539 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.4s|  6100 |  2947 | 44319 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.5s|  6200 |  3005 | 45224 |   7.2 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.5s|  6300 |  3059 | 46216 |   7.3 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.94%
  3.6s|  6400 |  3111 | 47595 |   7.4 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  3.7s|  6500 |  3155 | 48908 |   7.5 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  3.7s|  6600 |  3211 | 50279 |   7.6 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  3.8s|  6700 |  3257 | 51234 |   7.6 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  3.9s|  6800 |  3305 | 52253 |   7.6 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  3.9s|  6900 |  3361 | 53142 |   7.6 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  4.0s|  7000 |  3413 | 54387 |   7.7 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  4.0s|  7100 |  3449 | 55570 |   7.8 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  4.1s|  7200 |  3499 | 56602 |   7.8 |    10M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.95%
  4.2s|  7300 |  3545 | 57799 |   7.9 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.97%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  4.2s|  7400 |  3583 | 59055 |   7.9 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.97%
  4.3s|  7500 |  3623 | 60083 |   8.0 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.97%
  4.3s|  7600 |  3669 | 61438 |   8.0 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.4s|  7700 |  3719 | 62618 |   8.1 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.5s|  7800 |  3769 | 63627 |   8.1 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.5s|  7900 |  3825 | 65004 |   8.2 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.6s|  8000 |  3887 | 66178 |   8.2 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.6s|  8100 |  3937 | 67302 |   8.3 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.7s|  8200 |  3987 | 68438 |   8.3 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.8s|  8300 |  4041 | 69648 |   8.3 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.8s|  8400 |  4103 | 70791 |   8.4 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.9s|  8500 |  4151 | 71823 |   8.4 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  4.9s|  8600 |  4199 | 73093 |   8.4 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.0s|  8700 |  4263 | 74236 |   8.5 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.1s|  8800 |  4319 | 75350 |   8.5 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  5.1s|  8900 |  4367 | 76332 |   8.5 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.2s|  9000 |  4425 | 77670 |   8.6 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.2s|  9100 |  4475 | 78729 |   8.6 |    11M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.3s|  9200 |  4533 | 79590 |   8.6 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.4s|  9300 |  4593 | 80617 |   8.6 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.4s|  9400 |  4667 | 81812 |   8.7 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.5s|  9500 |  4731 | 82823 |   8.7 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.5s|  9600 |  4777 | 83899 |   8.7 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.6s|  9700 |  4835 | 84967 |   8.7 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.6s|  9800 |  4897 | 85924 |   8.7 |    12M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.7s|  9900 |  4951 | 86928 |   8.7 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.8s| 10000 |  5009 | 87723 |   8.7 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.8s| 10100 |  5051 | 88721 |   8.7 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.9s| 10200 |  5113 | 89782 |   8.8 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  5.9s| 10300 |  5169 | 90948 |   8.8 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  6.0s| 10400 |  5203 | 92049 |   8.8 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.1s| 10500 |  5255 | 93467 |   8.9 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.1s| 10600 |  5307 | 94815 |   8.9 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.2s| 10700 |  5363 | 95771 |   8.9 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.2s| 10800 |  5413 | 97143 |   9.0 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.3s| 10900 |  5457 | 98287 |   9.0 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.4s| 11000 |  5513 | 99411 |   9.0 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.4s| 11100 |  5565 |100623 |   9.0 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.5s| 11200 |  5621 |101887 |   9.1 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.5s| 11300 |  5673 |102989 |   9.1 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.6s| 11400 |  5717 |104133 |   9.1 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.7s| 11500 |  5757 |105020 |   9.1 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.7s| 11600 |  5803 |106157 |   9.1 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.8s| 11700 |  5847 |107307 |   9.1 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  6.8s| 11800 |  5885 |108571 |   9.2 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  6.9s| 11900 |  5923 |109898 |   9.2 |    13M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.0s| 12000 |  5971 |111003 |   9.2 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.0s| 12100 |  6023 |112054 |   9.2 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.1s| 12200 |  6055 |113180 |   9.2 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.1s| 12300 |  6099 |114420 |   9.3 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.2s| 12400 |  6135 |115604 |   9.3 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.3s| 12500 |  6185 |116870 |   9.3 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.3s| 12600 |  6223 |118270 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.4s| 12700 |  6263 |119228 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.4s| 12800 |  6309 |120409 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.5s| 12900 |  6359 |121479 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.6s| 13000 |  6401 |122476 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.6s| 13100 |  6451 |123668 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
  7.7s| 13200 |  6495 |124627 |   9.4 |    14M |  96 | 451 |1380 |1380 |   0 |  0 |   0 |  37 | 4.500000e+01 | 7.810000e+01 |  73.56%|   0.98%
