1/1 feasible solution given by solution candidate storage, new primal bound 7.700000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 451 variables (420 bin, 0 int, 31 cont) and 1590 constraints
   1590 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |   465 |     - |  6755k |   0 | 451 |1590 |1590 |   0 |  0 |   0 |   0 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.1s|     1 |     2 |   655 |     - |  6871k |   0 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.2s|   100 |    63 |  1493 |  10.4 |  6954k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.2s|   200 |   113 |  2564 |  10.5 |  7075k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.3s|   300 |   183 |  3718 |  10.9 |  7157k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.4s|   400 |   237 |  4690 |  10.6 |  7173k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.4s|   500 |   293 |  5836 |  10.8 |  7386k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.5s|   600 |   365 |  7168 |  11.2 |  7448k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.6s|   700 |   413 |  8076 |  10.9 |  7448k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.6s|   800 |   457 |  9233 |  11.0 |  7512k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.7s|   900 |   529 | 10408 |  11.1 |  7512k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.8s|  1000 |   597 | 11453 |  11.0 |  7717k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.8s|  1100 |   655 | 12566 |  11.0 |  7840k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  0.9s|  1200 |   709 | 13787 |  11.1 |  7840k |  76 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.0s|  1300 |   753 | 15210 |  11.4 |  7840k |  81 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.1s|  1400 |   819 | 16528 |  11.5 |  7840k |  81 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.1s|  1500 |   861 | 17513 |  11.4 |  8103k |  86 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.2s|  1600 |   909 | 18196 |  11.1 |  8103k |  86 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.2s|  1700 |   955 | 19245 |  11.1 |  8200k |  86 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.3s|  1800 |   999 | 20346 |  11.1 |  8692k |  86 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.4s|  1900 |  1049 | 21290 |  11.0 |  8692k |  86 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.4s|  2000 |  1115 | 22106 |  10.8 |  8692k |  93 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
  1.5s|  2100 |  1179 | 23255 |  10.9 |  9166k |  93 | 451 |1590 |1590 |   0 |  0 |   0 |  37 | 5.000000e+01 | 7.700000e+01 |  54.00%| unknown
