1/1 feasible solution given by solution candidate storage, new primal bound 1.062000e+02

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 951 variables (600 bin, 0 int, 351 cont) and 5425 constraints
   5425 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  5.1s|  1000 |   957 | 83078 |  82.1 |    19M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
  5.6s|  1100 |  1051 | 92128 |  82.9 |    20M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
  6.2s|  1200 |  1145 |103815 |  85.7 |    20M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
  7.1s|  1300 |  1235 |122346 |  93.4 |    20M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  7.8s|  1400 |  1331 |136868 |  97.1 |    20M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
  8.5s|  1500 |  1429 |153081 | 101.4 |    20M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
  9.5s|  1600 |  1517 |173823 | 108.0 |    20M |  97 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 10.9s|  1700 |  1605 |202049 | 118.3 |    20M | 115 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 11.8s|  1800 |  1695 |221920 | 122.8 |    20M | 115 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 12.8s|  1900 |  1789 |243037 | 127.4 |    20M | 121 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 13.7s|  2000 |  1883 |261254 | 130.2 |    21M | 121 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 14.3s|  2100 |  1979 |274399 | 130.2 |    21M | 121 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 15.7s|  2200 |  2059 |304288 | 137.9 |    21M | 125 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 16.7s|  2300 |  2149 |324004 | 140.5 |    22M | 125 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 17.6s|  2400 |  2241 |341519 | 141.9 |    22M | 125 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 18.9s|  2500 |  2335 |368697 | 147.1 |    22M | 125 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 19.8s|  2600 |  2427 |386391 | 148.3 |    22M | 125 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 20.2s|  2700 |  2523 |390280 | 144.2 |    22M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 21.0s|  2800 |  2613 |406596 | 144.9 |    22M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 21.6s|  2900 |  2699 |417165 | 143.5 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 21.8s|  3000 |  2783 |419473 | 139.5 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 22.1s|  3100 |  2873 |421969 | 135.8 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 22.3s|  3200 |  2963 |424628 | 132.4 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 22.5s|  3300 |  3055 |426246 | 128.9 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 22.8s|  3400 |  3147 |428270 | 125.7 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 23.0s|  3500 |  3235 |431655 | 123.1 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 23.3s|  3600 |  3319 |434643 | 120.5 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 23.5s|  3700 |  3407 |437300 | 117.9 |    23M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 23.9s|  3800 |  3501 |441803 | 116.0 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 24.6s|  3900 |  3597 |456962 | 116.9 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 25.7s|  4000 |  3689 |477435 | 119.1 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 26.4s|  4100 |  3773 |490472 | 119.4 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 27.0s|  4200 |  3861 |502018 | 119.3 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 27.8s|  4300 |  3945 |516472 | 119.9 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 28.6s|  4400 |  4017 |533599 | 121.1 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 29.3s|  4500 |  4101 |545343 | 121.0 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 30.2s|  4600 |  4173 |563726 | 122.3 |    25M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 31.0s|  4700 |  4251 |580188 | 123.2 |    26M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 31.9s|  4800 |  4333 |597493 | 124.3 |    26M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 32.8s|  4900 |  4409 |614210 | 125.2 |    26M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 33.3s|  5000 |  4495 |625548 | 124.9 |    26M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 34.0s|  5100 |  4579 |637323 | 124.8 |    27M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 34.7s|  5200 |  4659 |649814 | 124.8 |    27M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 34.8s|  5300 |  4743 |651221 | 122.7 |    27M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 35.0s|  5400 |  4833 |652388 | 120.6 |    27M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 35.2s|  5500 |  4915 |654457 | 118.8 |    27M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 35.5s|  5600 |  5005 |656571 | 117.1 |    27M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 35.6s|  5700 |  5079 |657873 | 115.2 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 35.8s|  5800 |  5155 |659562 | 113.6 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 36.0s|  5900 |  5237 |661391 | 111.9 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 36.2s|  6000 |  5317 |662488 | 110.3 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 36.4s|  6100 |  5401 |663319 | 108.6 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 36.7s|  6200 |  5483 |666751 | 107.4 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 37.1s|  6300 |  5563 |674223 | 106.9 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 37.3s|  6400 |  5641 |675734 | 105.4 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 37.5s|  6500 |  5703 |677710 | 104.1 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 38.1s|  6600 |  5773 |689258 | 104.3 |    29M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 38.7s|  6700 |  5867 |701448 | 104.6 |    30M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 39.8s|  6800 |  5959 |722657 | 106.1 |    30M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 41.0s|  6900 |  6055 |745633 | 107.9 |    30M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 41.7s|  7000 |  6139 |761193 | 108.6 |    30M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 42.8s|  7100 |  6221 |787484 | 110.8 |    30M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 43.5s|  7200 |  6293 |801686 | 111.2 |    31M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 44.6s|  7300 |  6383 |822855 | 112.6 |    31M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 45.2s|  7400 |  6469 |834979 | 112.7 |    31M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 46.0s|  7500 |  6545 |851713 | 113.4 |    31M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 46.8s|  7600 |  6619 |867569 | 114.0 |    31M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 47.7s|  7700 |  6697 |885034 | 114.8 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 48.6s|  7800 |  6777 |902297 | 115.6 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 49.5s|  7900 |  6853 |918888 | 116.2 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 50.5s|  8000 |  6939 |936595 | 117.0 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 51.0s|  8100 |  7011 |944158 | 116.4 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 51.2s|  8200 |  7075 |946527 | 115.3 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 52.4s|  8300 |  7159 |969502 | 116.7 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 53.3s|  8400 |  7239 |988915 | 117.6 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 53.9s|  8500 |  7319 |  1001k| 117.7 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 54.5s|  8600 |  7401 |  1012k| 117.6 |    32M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 55.1s|  8700 |  7485 |  1023k| 117.5 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 55.9s|  8800 |  7577 |  1037k| 117.8 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 56.6s|  8900 |  7663 |  1049k| 117.8 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 57.0s|  9000 |  7739 |  1056k| 117.3 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 57.2s|  9100 |  7819 |  1058k| 116.2 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 57.9s|  9200 |  7899 |  1070k| 116.3 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 58.8s|  9300 |  7971 |  1086k| 116.8 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 59.6s|  9400 |  8045 |  1103k| 117.3 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 60.2s|  9500 |  8125 |  1114k| 117.2 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 61.0s|  9600 |  8205 |  1130k| 117.6 |    34M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 61.8s|  9700 |  8291 |  1146k| 118.1 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 62.6s|  9800 |  8375 |  1160k| 118.3 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 62.8s|  9900 |  8455 |  1162k| 117.3 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 63.0s| 10000 |  8527 |  1164k| 116.3 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 63.6s| 10100 |  8609 |  1176k| 116.4 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 64.5s| 10200 |  8685 |  1194k| 117.0 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 65.5s| 10300 |  8767 |  1214k| 117.9 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 66.3s| 10400 |  8855 |  1228k| 118.1 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 66.5s| 10500 |  8929 |  1230k| 117.1 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 66.7s| 10600 |  9013 |  1232k| 116.2 |    35M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 66.9s| 10700 |  9099 |  1235k| 115.3 |    36M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 67.1s| 10800 |  9169 |  1237k| 114.5 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 67.8s| 10900 |  9243 |  1250k| 114.6 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 68.1s| 11000 |  9313 |  1255k| 114.0 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 68.5s| 11100 |  9383 |  1260k| 113.5 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 69.7s| 11200 |  9465 |  1286k| 114.8 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 71.1s| 11300 |  9547 |  1315k| 116.3 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 72.4s| 11400 |  9621 |  1343k| 117.8 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 73.1s| 11500 |  9711 |  1358k| 118.0 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 73.8s| 11600 |  9803 |  1371k| 118.1 |    37M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 75.2s| 11700 |  9897 |  1400k| 119.6 |    38M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 76.1s| 11800 |  9975 |  1421k| 120.4 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 77.2s| 11900 | 10065 |  1445k| 121.4 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 77.5s| 12000 | 10147 |  1449k| 120.7 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 77.7s| 12100 | 10231 |  1450k| 119.8 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 77.9s| 12200 | 10323 |  1452k| 119.0 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 78.1s| 12300 | 10399 |  1455k| 118.2 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 78.7s| 12400 | 10473 |  1467k| 118.3 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 80.0s| 12500 | 10559 |  1494k| 119.5 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 81.1s| 12600 | 10639 |  1515k| 120.2 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 82.2s| 12700 | 10715 |  1539k| 121.1 |    39M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 83.0s| 12800 | 10793 |  1553k| 121.3 |    40M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 83.6s| 12900 | 10869 |  1566k| 121.4 |    40M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 84.8s| 13000 | 10941 |  1590k| 122.3 |    40M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 85.6s| 13100 | 11015 |  1606k| 122.6 |    40M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 86.5s| 13200 | 11097 |  1626k| 123.1 |    40M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 87.4s| 13300 | 11181 |  1644k| 123.6 |    41M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 88.3s| 13400 | 11271 |  1661k| 123.9 |    41M | 128 | 951 |5425 |5425 |   0 |  0 |   0 |  37 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
